,Date,Artist,Song Name,Korean Name,Director,Video,Type,Release,Views
3072,2012-05-20,2PM,Only You,온리 유,,https://youtu.be/8lh_MbSDKzA,Boy,Minor,2432816
3073,2012-05-19,JJ PROJECT,Bounce,,,https://youtu.be/1yvic9sAg64,Boy,Major,23999815
3074,2012-05-18,LEESSANG,Hard To Be Humble,겸손은 힘들어,,https://youtu.be/moxWZXFlkjo,Boy,Major,723579
3075,2012-05-16,DMTN,E.R,이알,,https://youtu.be/eJBksKJ2bmU,Boy,Major,43302
3076,2012-05-15,C-REAL,Sorry But I,쏘리 벗 아이,,https://youtu.be/2VKkIjhDNGk,Girl,Major,1025523
3077,2012-05-15,INFINITE,The Chaser,추격자,Soo A Whang (FPK),https://youtu.be/wgmSImDoJNg,Boy,Major,15573705
3078,2012-05-14,A-JAX,Never Let Go,너 밖에 몰라서,,https://youtu.be/O_XBL6sQffA,Boy,Major,529870
3079,2012-05-14,BROKEN VALENTINE,Down,,,https://youtu.be/Vwr4PuYYCNc,Boy,Major,26109
3080,2005-09-12,APINK,Hush,허쉬,ZANYBROS,https://youtu.be/q-67jToInT0,Girl,Major,10504387
3081,2005-09-12,SUPER JUNIOR,Opera,오페라,,https://youtu.be/r0UnFPcdr2c,Boy,Japanese,8120782
3082,2005-09-12,MIGHTY MOUTH,Bad Boy,나쁜놈,,https://youtu.be/N3jqfRcW354,Boy,Major,3711345
3083,2005-08-12,HELLO VENUS,Venus,비너스,Kim Hyejung,https://youtu.be/zU3Ug5pw7sw,Girl,Major,8238633
3084,2005-08-12,BLOCK B,Action (RMX),액션,,https://youtu.be/fRjbO8Kx0jM,Boy,Minor,1184866
3085,2005-02-12,BTOB,Father,아버지,,https://youtu.be/J6wwClvnq8Y,Boy,Minor,3123508
3086,2005-02-12,GAVY NJ,Don't Call Me,연락하지마,,https://youtu.be/9aA6bgS-aFQ,Girl,Major,314272
3087,2005-01-12,TOUCH,Walk With Me,같이 걷자,,https://youtu.be/je0sXjCyR_8,Boy,Major,853530
3088,2005-01-12,STELLAR,UFO,유에프오,ZANYBROS,https://youtu.be/M89N7rw2Dtc,Girl,Major,501550
3089,2005-01-12,FTISLAND,Neverland,,,https://youtu.be/Fve3Cl8w5Ys,Boy,Japanese,957375
3090,2012-04-30,GIRLS' GENERATION-TTS,Twinkle,,,https://youtu.be/JmM04_OgajU,Girl,Major,92274252
3091,2012-04-30,DECEMBER,She's Gone,,,https://youtu.be/dLuc9HWknBc,Boy,Major,22495
3092,2012-04-29,BLOCK B,Close My Eyes,눈감아줄께,,https://youtu.be/TqeeNIZ57v4,Boy,Minor,1459520
3093,2012-04-28,J.Y. PARK,You're The One,너 뿐이야,,https://youtu.be/Ezqn0DV3dqk,Boy Solo,Major,5134849
3094,2012-04-26,B.A.P,POWER,파워,ZANYBROS,https://youtu.be/eBSaX3jvyEc,Boy,Major,17317203
3095,2012-04-25,U-KISS,Dora Dora,돌아돌아,,https://youtu.be/8vfiaNtF9B4,Boy,Major,10241897
3096,2012-04-19,SUNNY HILL,Princess and Prince Charming,백마는 오고 있는가,,https://youtu.be/FG3QZHMkyPg,Co-ed,Major,1863171
3097,2012-04-19,NOEL,Fading Away,떠나간다,,https://youtu.be/p-vaLQk8aW4,Boy,Major,1177610
3098,2012-04-18,5TION,Deep Slow,딥슬로우,,https://youtu.be/r_ucbUWCRf0,Boy,Minor,41335
3099,2012-04-17,GIRL'S DAY,Oh! My God,오마이갓,METAOLOZ,https://youtu.be/O-Ep0N5Eyeg,Girl,Major,7014303
3100,2012-04-16,DAYBREAK,Silly,,,https://youtu.be/NOCO9pior78,Boy,Major,575052
3101,2004-12-12,BAECHIGI,Two Mari,두 마리,,https://youtu.be/payicUZ0UZ,Boy,Major,0
3102,2004-11-12,SISTAR,Alone,나혼자,,https://youtu.be/E0ZHXVp_wUE,Girl,Major,126737752
3103,2004-10-12,SHINHWA,Venus,,,https://youtu.be/AnP-SWX29Jo,Boy,Major,3245098
3104,2004-09-12,NELL,The Day Before,그리고 남겨진 것들,,https://youtu.be/a6AzbOupbxk,Boy,Major,3414634
3105,2004-08-12,4MINUTE,Volume Up,볼륨 업,ZANYBROS,https://youtu.be/qsWl1--Niyg,Girl,Major,45368365
3106,2004-07-12,EXO,MAMA,마마,,https://youtu.be/KH6ZwnqZ7Wo,Boy,Major,95685771
3107,2004-04-12,M.I.B,Celebrate,,,https://youtu.be/4L2ASwznxOA,Boy,Minor,684688
3108,2004-03-12,URBAN ZAKAPA,Beautiful Day,,,https://youtu.be/AWmbDGMWlAY,Co-ed,Major,132931
3109,2004-03-12,GIRLS' GENERATION,Time Machine,,,https://youtu.be/fj-857Q_zEU,Girl,Japanese,13694104
3110,2004-02-12,ZE:A,Bad Sad Talk,이별드립,,https://youtu.be/WOtZ4U0ZDns,Boy,Minor,167031
3111,2012-03-28,SPICA,Painkiller,페인킬러,,https://youtu.be/mkiLNi0fA-Y,Girl,Major,1618048
3112,2012-03-27,TRITOPS,I'm A Bad Guy,나는 나쁜 놈 입니다,,https://youtu.be/n2twLEVxMx8,Boy,Major,7973
3113,2012-03-25,CNBLUE,Hey You,헤이 유,,https://youtu.be/hZYuZ5DIvn4,Boy,Major,16574005
3114,2012-03-22,SHINEE,Sherlock (Clue+Note),셜록,Cho Soohyun,https://youtu.be/8kyG5tTZ1iE,Boy,Major,43030990
3115,2012-03-21,BTOB,Insane,비밀,ZANYBROS,https://youtu.be/FmuHZa6DQOc,Boy,Major,24012019
3116,2012-03-21,5TION,Papillon,빠삐용,,https://youtu.be/28Ey-7NHljI,Boy,Major,44665
3117,2012-03-18,RAINBOW,Gonna Gonna Go!,ガナガナGO!,,https://youtu.be/BCGhKZ3JCac,Girl,Japanese,1865269
3118,2012-03-15,CNBLUE,Still in Love,아직 사랑한다,,https://youtu.be/SuOJ59ra63g,Boy,Major,8546356
3119,2012-03-14,NU'EST,Face,페이스,,https://youtu.be/YczfpTIBxZ4,Boy,Major,12820397
3120,2012-03-13,B1A4,Baby I'm Sorry,베이비 아임 쏘리,,https://youtu.be/Z37WOB7cf44,Boy,Major,12246626
3121,2003-11-12,2AM,I Wonder If You Hurt Like Me,너도 나처럼,ZANYBROS,https://youtu.be/OhuVWznRDDs,Boy,Major,5749414
3122,2003-08-12,EXO,History,히스토리,,https://youtu.be/vdejiaoEhFc,Boy,Major,88665753
3123,2003-07-12,9MUSES,Ticket,티켓,ZANYBROS,https://youtu.be/_aOq_1T8XY0,Girl,Major,4114798
3124,2003-06-12,C-REAL,Joma Joma,조마 조마,,https://youtu.be/57OFgLhgmpU,Girl,Major,763946
3125,2003-06-12,DECEMBER,With This Song,이 노랠 빌려서,,https://youtu.be/yF8H0GN6Twk,Boy,Major,94259
3126,2003-06-12,BIGBANG,Fantastic Baby,판타스틱 베이비,Seo Hyunseung,https://youtu.be/AAbokV76tkU,Boy,Major,496653934
3127,2003-05-12,KARA,Girls Power,ガ?ルズ　パワ?,,https://youtu.be/Q-v6io4lIew,Girl,Japanese,464954
3128,2003-05-12,KARA,Speed Up,スピ?ド　アップ,,https://youtu.be/q6tfl41YlJ8,Girl,Japanese,2612283
3129,2003-05-12,2NE1,Scream,,Mari Kim,https://youtu.be/2Cg7XNbNt_c,Girl,Japanese,4751987
3130,2003-01-12,B.A.P,Secret Love,비밀연애,,https://youtu.be/hlOdbs1_FmQ,Boy,Minor,983287
3131,2012-02-28,BIGBANG,Bad Boy,배드 보이,Han Samin,https://youtu.be/1qnV55LUFVM,Boy,Major,162908208
3132,2012-02-23,U-KISS,For Kiss Me,평생,,https://youtu.be/7CHP5dUKDB4,Boy,Major,229297
3133,2012-02-22,BRAVE GIRLS,Nowadays You,요즘 너,,https://youtu.be/Rgk-wTlJNMU,Girl,Major,880535
3134,2012-02-21,BIGBANG,Blue,블루,Han Samin,https://youtu.be/2GRP1rkE4O0,Boy,Major,175183951
3135,2012-02-20,ORANGE CARAMEL,Bangkok City,방콕시티,,https://youtu.be/0lDoBvLxnwQ,Girl,Major,533268
3136,2012-02-19,MISS A,Touch,터치,,https://youtu.be/aF8Fst_zonU,Girl,Major,22054765
3137,2012-02-16,U-KISS,A Shared Dream,,,https://youtu.be/rrUDFJ8WzG0,Boy,Japanese,1115462
3138,2012-02-15,EXID,Whoz That Girl,후즈 댓 걸,,https://youtu.be/enrUVf_JTz8,Girl,Major,11006366
3139,2012-02-14,BEAST,Mystery,미스테리,,https://youtu.be/wv7Yn31Efx0,Boy,Minor,15723423
3140,2012-02-14,GP BASIC,Ride the Edge,Edge 타,,https://youtu.be/IzFxZbOiXJM,Girl,Major,221613
3141,2002-12-12,5TION,Let's Get Married,우리 결혼까지 하자,,https://youtu.be/_NFDGvVfWOo,Boy,Major,38057
3142,2002-08-12,CHOCOLAT,One More Day,하루만 더,,https://youtu.be/FjnIoQFhEN0,Girl,Major,138332
3143,2002-08-12,SPICA,Russian Roulette,러시안룰렛,,https://youtu.be/IrIAoajRIUY,Girl,Major,2126324
3144,2002-06-12,DAVICHI,Will Think Of You,생각날거야,,https://youtu.be/yaByEX5vzsY,Girl,Major,1466866
3145,2002-01-12,BLOCK B,NalinA,난리나,,https://youtu.be/grrpg_r1Nb8,Boy,Major,22942381
3146,2012-01-30,FTISLAND,Severely,지독하게,,https://youtu.be/mZJnZD1UbA8,Boy,Major,23181229
3147,2012-01-29,CNBLUE,Where You Are,,,https://youtu.be/TBIRKzd39qg,Boy,Japanese,2191829
3148,2012-01-29,EXO,What Is Love,사랑은 무엇인가,,https://youtu.be/t6fPzVNIEB0,Boy,Minor,39838100
3149,2012-01-26,DAL SHABET,Hit U,히트 유,ZANYBROS,https://youtu.be/fj1pw5pdexU,Girl,Major,593504
3150,2012-01-25,B.A.P,WARRIOR,워리어,ZANYBROS,https://youtu.be/N8Pwejfz0rI,Boy,Major,2367478
3151,2012-01-18,SONG JIEUN,It's Cold,추워요,,https://youtu.be/FH__y5TsQ14,Girl Solo,OST,736408
3152,2001-12-12,SUNNY HILL,The Grasshopper Song,베짱이 찬가,,https://youtu.be/4h1SixKJSKs,Co-ed,Major,3602372
3153,2001-11-12,RAINBOW PIXIE,Hoi Hoi,호이호이,,https://youtu.be/4oUtxee1QM8,Girl,Major,2558229
3154,2001-11-12,T-ARA,Lovey Dovey (Zombie version),러비더비,Cha Euntaek,https://youtu.be/CJ0djllyqwY,Girl,Major,51738343
3155,2001-11-12,WONDER GIRLS,The DJ Is Mine,더 디제이 이즈 마인,Ethan Lander,https://youtu.be/doXnuStEf2I,Girl,English,7800095
3156,2001-10-12,9MUSES,News,뉴스,Saem & Serin,https://youtu.be/MC_SKIkZ9PE,Girl,Major,4713922
3157,2001-09-12,SPICA,Doggedly,독하게,,https://youtu.be/SqMvrDJc7LQ,Girl,Major,1280335
3158,2001-09-12,MBLAQ,This Is War,전쟁이야,,https://youtu.be/Bsiv1mo0HTQ,Boy,Major,9327320
3159,2001-09-12,BROKEN VALENTINE,No Name,,,https://youtu.be/0VGoYSM3dqg,Boy,Major,80668
3160,2001-07-12,JYJ,Get Out,,,https://youtu.be/QScKUGCS6Ko,Boy,Major,7479316
3161,2001-05-12,JYJ,In Heaven,,,https://youtu.be/F3nCVLlhXmc,Boy,Major,7844706
3162,2001-04-12,TEEN TOP,Crazy,미치겠어,,https://youtu.be/EKtxtDG2NkY,Boy,Major,15506204
3163,2001-03-12,DYNAMIC DUO,Without You,거기서거기,,https://youtu.be/Fs_p7BHfzO0,Boy,Major,460512
3164,2001-01-12,T-ARA,Lovey Dovey (Drama version),러비더비,Cha Euntaek,https://youtu.be/_sa1GWrN6eQ,Girl,Major,14358223
3165,2011-12-30,KOYOTE,Repeat the same words,했던 말 또 하고,,https://youtu.be/DDgnw2b6098,Co-ed,Major,205035
3166,2011-12-21,"T-ARA, DAVICHI",We Were In Love,우리 사랑했잖아,,https://youtu.be/nJ31sMmytHU,Girl,Major,76773210
3167,2011-12-18,SUPER JUNIOR-D&E,"Oppa, Oppa",떴다 오빠,,https://youtu.be/LloLMZlnLXQ,Boy,,7999905
3168,2011-12-14,ORANGE CARAMEL,Funny Hunny,퍼니허니,,https://youtu.be/8jZOWNNEzUQ,Girl,Major,1507185
3169,2012-08-11,MBLAQ,White Forever,,,https://youtu.be/pIOvpQ1OaVw,Boy,Minor,622980
3170,2012-07-11,BOYFRIEND,I'll Be There,내가 갈게,,https://youtu.be/CipF26oiY54,Boy,Major,5756469
3171,2012-05-11,INFINITE,Lately (White Confession),하얀고백,Soo A Whang (FPK),https://youtu.be/mZu3fRDrK5c,Boy,Minor,4312235
3172,2012-05-11,FTISLAND,Distance,,,https://youtu.be/scT6xjzY7Lc,Boy,Japanese,2919425
3173,2011-11-30,TROUBLE MAKER,Trouble Maker,,,https://youtu.be/s-zRAQmKUkI,Co-ed,Major,112734168
3174,2011-11-29,AFTER SCHOOL,Tap Slap,,,https://youtu.be/w_5KWPNfBH8,Girl,Japanese,101621
3175,2011-11-24,ZE:A,Daily Daily,,,https://youtu.be/jLFX2nLOjso,Boy,Japanese,206726
3176,2011-11-23,U-KISS,Tick Tack,,,https://youtu.be/H4dO_-Cj-Ss,Boy,Japanese,3878805
3177,2011-11-22,APINK,My My,마이 마이,ZANYBROS,https://youtu.be/LxabwNWJ2rY,Girl,Major,12713581
3178,2011-11-20,RANIA,Pop Pop Pop,팝 팝 팝,,https://youtu.be/N7K7edVTafA,Girl,Major,5487890
3179,2011-11-17,T-ARA,Cry Cry,크라이 크라이,Cha Euntaek,https://youtu.be/5M69TE1yzt4,Girl,Major,43733363
3180,2011-11-14,4MINUTE,Ready Go,,ZANYBROS,https://youtu.be/gy13NPM4rMs,Girl,Japanese,13977045
3181,2011-11-11,TRAX,Blind,창문,,https://youtu.be/nVkoHTRGoco,Boy,Major,3051864
3182,2011-08-11,T-ARA,Cry Cry (Drama version),크라이 크라이,Cha Euntaek,https://youtu.be/-Ju79e8rM0c,Girl,Major,18932303
3183,2011-07-11,URBAN ZAKAPA,One Spring Day,봄을 그리다,,https://youtu.be/uFoCayuOaAE,Co-ed,Minor,1374474
3184,2011-05-11,WONDER GIRLS,Be My Baby,비마이베이비,Cho Soohyun,https://youtu.be/3fy4cqWMhyI,Girl,Major,49641545
3185,2011-03-11,BROWN EYED GIRLS,Cleansing Cream,클렌징크림,,https://youtu.be/8nM-aHjWjoM,Girl,Major,1025394
3186,2011-01-11,FTISLAND,Satisfaction,,,https://youtu.be/vL0-T8uHZus,Boy,Japanese,1539928
3187,2011-01-11,FTISLAND,Treasure,,,https://youtu.be/ARYOp7ohS_o,Boy,Japanese,623940
3188,2011-10-31,CNBLUE,In My Head,,,https://youtu.be/GbIjifrHjc8,Boy,Japanese,4503763
3189,2011-10-31,FTISLAND,Brand New Days,,,https://youtu.be/g1ZjGBGXMUs,Boy,Japanese,502979
3190,2011-10-31,FTISLAND,May,ハルカ,,https://youtu.be/yGYFnadOG1Y,Boy,Japanese,417482
3191,2011-10-31,FTISLAND,Let It Go!,,,https://youtu.be/KYgmgSMc9M8,Boy,Japanese,773667
3192,2011-10-27,MYNAME,Message,메세지,,https://youtu.be/eZoLmKy9tGA,Boy,Major,4870186
3193,2011-10-25,NOEL,I Miss You,그리워 그리워,,https://youtu.be/rr7arlNxLro,Boy,Major,4880934
3194,2011-10-24,M.I.B,G.D.M,지디엠,,https://youtu.be/0j2yMFtlPio,Boy,Minor,1332971
3195,2011-10-23,KARA,Winter Magic,ウィンタ?マジック,,https://youtu.be/PEOzHpnn4O8,Girl,Japanese,1672357
3196,2011-10-22,FTISLAND,So Today...,,,https://youtu.be/xWlFKr5eaTA,Boy,Japanese,1465368
3197,2011-10-21,BIGBANG,The North Face,노스페이스,,https://youtu.be/4uqyi90fA_M,Boy,CF,859172
3198,2011-10-18,GIRLS' GENERATION,The Boys,더 보이즈,ZANYBROS,https://youtu.be/6pA_Tou-DPI,Girl,Major,268160098
3199,2011-10-17,SECRET,Love is MOVE,사랑은 무브,ZANYBROS,https://youtu.be/yGO84ZoYXts,Girl,Major,10877502
3200,2010-12-11,ORANGE CARAMEL,Shanghai Romance,샹하이 로맨스,,https://youtu.be/VTDw-VWYpVg,Girl,Major,3841324
3201,2010-11-11,C-REAL,No No No No No,노노노노노,,https://youtu.be/UVeTI4v24M0,Girl,Major,2027127
3202,2010-10-11,FTISLAND,Like Birds,새들처럼,,https://youtu.be/RGOQ7FhdBS4,Boy,Major,7737359
3203,2010-05-11,N-SONIC,Super Boy,슈퍼 보이,,https://youtu.be/LD3SxsoZ7M8,Boy,Major,572482
3204,2010-05-11,BOYFRIEND,Don't Touch My Girl,내 여자 손대지마,,https://youtu.be/f1cZ2uzxCjI,Boy,Major,9451790
3205,2011-09-28,CLOVER,A Guy Who I Know,아는 오빠,,https://youtu.be/63yaGmR3lrE,Co-ed,Major,452968
3206,2011-09-26,SUPER JUNIOR,A-Cha,아차,,https://youtu.be/GvTaLTTanJc,Boy,Major,38747056
3207,2011-09-25,INFINITE,Paradise,파라다이스,Soo A Whang (FPK),https://youtu.be/Sj0FvZGSzCo,Boy,Major,11370245
3208,2011-09-22,BROWN EYED GIRLS,Sixth Sense,식스센스,FPK,https://youtu.be/4IVVvOAq5WI,Girl,Major,1041933
3209,2011-09-21,JEWELRY S,Forget It,됐지 뭐,,https://youtu.be/DZpBgm0FbQU,Girl,Major,312478
3210,2011-09-19,T-ARA,LOG-IN,로그인,,https://youtu.be/xlGDca_0wVk,Girl,Minor,592994
3211,2011-09-15,FTISLAND,Flower Rock,,,https://youtu.be/6LYvl2iStlg,Boy,Japanese,2310182
3212,2011-09-15,BROWN EYED GIRLS,Hotshot,핫샷,,https://youtu.be/rWt_NV5mHXA,Girl,Major,391207
3213,2009-05-11,GIRL'S DAY,Don't Flirt,너 한눈 팔지마,METAOLOZ,https://youtu.be/QuOu31aIiKY,Girl,Major,1992978
3214,2009-05-11,KARA,Step,스텝,Joo Heesun,https://youtu.be/zYoYoBtLqOY,Girl,Major,109890488
3215,2011-08-31,STELLAR,Rocket Girl,로켓걸,ZANYBROS,https://youtu.be/NUS5Vp3hT6o,Girl,Major,1324697
3216,2011-08-31,U-KISS,Neverland,네버랜드,,https://youtu.be/n3dF0Y7deb0,Boy,Major,21501983
3217,2011-08-29,ZE:A,Wait Yo!,왜요?,,https://youtu.be/on6sjhF0vR0,Boy,Minor,529447
3218,2011-08-26,DAVICHI,Don't Say Goodbye,안녕이라고 말하지마,,https://youtu.be/x3_OemZDGfQ,Girl,Major,19804
3219,2011-08-26,SUPER JUNIOR,Superman,슈퍼맨,,https://youtu.be/IdFeKj798hU,Boy,Major,23137956
3220,2011-08-24,SUPER JUNIOR-M,Perfection,태완미,,https://youtu.be/KaWeiV65uGU,Boy,Major,9844544
3221,2011-08-24,NEMESIS,Ending Credit,엔딩 크레딧,,https://youtu.be/Hfk-iqWUmaE,Boy,Major,82217
3222,2011-08-23,LEESSANG,Turned off the TV,TV를 껐네,,https://youtu.be/-HxaERgTNwY,Boy,Minor,12903483
3223,2011-08-18,9MUSES,Figaro,피가로,Park Jiho,https://youtu.be/mCkfeMc-7IY,Girl,Minor,2319408
3224,2011-08-16,CHOCOLAT,Syndrome,신드롬,,https://youtu.be/dHC8jXqB42c,Girl,Major,3967209
3225,2008-10-11,DAL SHABET,Bling Bling,블링블링,,https://youtu.be/dRIMteI2hHA,Girl,Major,1554176
3226,2008-10-11,DECEMBER,Cry Out With My Heart,가슴으로 운다,,https://youtu.be/JglenTmLUKM,Boy,Major,162466
3227,2008-10-11,GIRLS' GENERATION,Bad Girl,,,https://youtu.be/9gQs7damTIE,Girl,Japanese,18903639
3228,2008-08-11,SISTAR,So Cool,쏘 쿨,,https://youtu.be/Pj3q0ZChgFE,Girl,Major,70181743
3229,2008-04-11,SUNNY HILL,Pray,기도,,https://youtu.be/Uive4DMqAdc,Co-ed,Major,1796810
3230,2008-03-11,SUPER JUNIOR,Mr. Simple,미스터 심플,,https://youtu.be/r6TwzSGYycM,Boy,Major,204767129
3231,2008-02-11,T-ARA,Roly Poly in Copacabana,롤리폴리 코파카바나,,https://youtu.be/3Xolk2cFzlo,Girl,Major,63797855
3232,2011-07-28,BRAVE GIRLS,Easily,툭하면,,https://youtu.be/AygKziSsA4s,Girl,Major,654492
3233,2011-07-27,AFTER SCHOOL RED,Night into the sky,밤하늘에,,https://youtu.be/8TybPXqzQ50,Girl,Major,2404754
3234,2011-07-27,TEEN TOP,No More Perfume on You,향수 뿌리지마,,https://youtu.be/xT4LzAWcmds,Boy,Major,4810502
3235,2011-07-27,2NE1,Ugly,어글리,Han Samin,https://youtu.be/NGe0hHvAGkc,Girl,Major,44158847
3236,2011-07-26,BLADY,Crazy Day,미친날,,https://youtu.be/eFphrMVWB3E,Girl,Major,166056
3237,2011-07-25,2PM,Hot,핫,,https://youtu.be/kf-uYtg5U5s,Boy,Minor,1397071
3238,2011-07-20,INFINITE,Be Mine,내꺼하자,Soo A Whang (FPK),https://youtu.be/tqC8AmuZuLI,Boy,Major,7736546
3239,2011-07-20,2NE1,Hate You,헤이트유,Mari Kim,https://youtu.be/NB5jyYD2WEw,Girl,Major,38659268
3240,2011-07-19,AFTER SCHOOL BLUE,Wonder Boy,원더 보이,,https://youtu.be/huRLvcrEfBQ,Girl,Major,1124087
3241,2011-07-19,2PM,Give It To Me,기브 잇 투미,,https://youtu.be/hv3n36p_8oc,Boy,Minor,1243518
3242,2011-07-17,JEWELRY,Fool,바보야,,https://youtu.be/m9geMH0Vg-k,Girl,Minor,7311
3243,2011-07-17,MISS A,Good-bye Baby,굿바이 베이비,Song Wooyoung,https://youtu.be/EYKO1za5mX0,Girl,Major,52846768
3244,2011-07-15,B1A4,Beautiful Target,뷰티풀 타겟,Joo Heesun,https://youtu.be/zlruBjfjLtc,Boy,Major,16411660
3245,2011-07-14,GP BASIC,Jelly Pop,젤리 팝,,https://youtu.be/0sRa27FTIJk,Girl,Major,813800
3246,2011-07-13,B1A4,Only Learned the Bad Things,못된 것만 배워서,,https://youtu.be/IC4ZCsgD3S0,Boy,Major,9334153
3247,2007-11-11,MBLAQ,Mona Lisa,모나리자,,https://youtu.be/SenkemTrZMQ,Boy,Major,9365416
3248,2007-08-11,THE GRACE - DANA&SUNDAY,One More Chance,나 좀 봐줘,,https://youtu.be/9ng2PFi7v-k,Girl,Major,2374909
3249,2007-07-11,ZE:A,Watch Out,,,https://youtu.be/DCmk7giedlU,Boy,Major,1938753
3250,2007-07-11,GIRLS' GENERATION,Way To Go,힘 내!,,https://youtu.be/_0Ke2fThnG0,Girl,Minor,5778922
3251,2007-06-11,8EIGHT,Covering Those Lips,그 입술을 막아본다,,https://youtu.be/qZcWfchFAA0,Co-ed,Major,588091
3252,2011-06-30,ASHGRAY,Fade In Out,,,https://youtu.be/xDoMigTnsqM,Boy,Minor,1030
3253,2011-06-30,ASHGRAY,12:30 AM,새벽열두시반,,https://youtu.be/BsxAzihP37w,Boy,Major,46711
3254,2011-06-29,T-ARA,Roly Poly,롤리폴리,Cha Euntaek,https://youtu.be/afwK0Mv0IsY,Girl,Major,24011423
3255,2011-06-29,MIGHTY MOUTH,La La La,랄랄라,,https://youtu.be/t8nSG4dW__A,Boy,Major,3105666
3256,2011-06-27,2NE1,I Am The Best,내가 제일 잘 나가,Seo Hyunseung,https://youtu.be/j7_lSP8Vc3o,Girl,Major,305553151
3257,2011-06-22,APINK,It Girl (Remix ver.),잇 걸,ZANYBROS,https://youtu.be/lutNCnoMQMU,Girl,Minor,616643
3258,2011-06-22,M&D,Close Ur Mouth,뭘봐,,https://youtu.be/c4dfLAGJhao,Boy,Major,1892832
3259,2011-06-22,BLOCK B,Tell Them,가서 전해,,https://youtu.be/mbd0__eS_uc,Boy,Major,4226001
3260,2011-06-21,RAINBOW,Sweet Dream,스윗 드림,,https://youtu.be/-Ni_8EOdlxY,Girl,Major,2241182
3261,2011-06-20,2PM,Hands Up,핸즈 업,,https://youtu.be/KgrB2KBZws4,Boy,Major,73949141
3262,2011-06-17,F(X),Hot Summer,핫 섬머,,https://youtu.be/z-rftpZ7kCY,Girl,Major,63992276
3263,2011-06-15,KARA,GO GO Summer!,GO GO サマ?!,,https://youtu.be/ogVMxZTcoCI,Girl,Japanese,11757490
3264,2011-06-13,APINK,Wishlist,위시리스트,,https://youtu.be/8AddEMqliD0,Girl,Minor,1144157
3265,2006-02-11,GIRL'S DAY,Hug Me Once,한번만 안아줘,METAOLOZ,https://youtu.be/yebXjZA60OQ,Girl,Major,4421970
3266,2006-02-11,SUNNY HILL,Midnight Circus,미드나잇 서커스,,https://youtu.be/vjBHPvYW3Gk,Co-ed,Major,5030282
3267,2006-01-11,SECRET,Starlight Moonlight,별빛달빛,ZANYBROS,https://youtu.be/iTVfJ1j7o-A,Girl,Major,17066931
3268,2011-05-25,BOYFRIEND,Boyfriend,보이프렌드,,https://youtu.be/zd5GGvWWnzU,Boy,Major,33134645
3269,2011-05-23,DAYBREAK,Shall We Dance?,,,https://youtu.be/5oM1z_qWhG8,Boy,Major,27965
3270,2011-05-23,FTISLAND,Hello Hello,,,https://youtu.be/itGNQbJwRSk,Boy,Major,13421574
3271,2011-05-17,URBAN ZAKAPA,My Love,그날에 우리,,https://youtu.be/ZGReh7eNTUU,Co-ed,Major,3061348
3272,2011-05-17,AFTER SCHOOL,Play Ur Love,플레이 유얼 러브,,https://youtu.be/Uly4Bkvxy_8,Girl,Minor,666939
3273,2011-05-16,BEAST,Fiction,픽션,ZANYBROS,https://youtu.be/ZAzWT8mRoR0,Boy,Major,106754423
3274,2011-05-15,JEWELRY,Pass,,,https://youtu.be/NJKSkeR8uBk,Girl,Major,10863
3275,2005-11-11,5DOLLS,Blah Blah,이러쿵저러쿵,,https://youtu.be/ENgAN345ulo,Girl,Major,28685
3276,2005-11-11,2NE1,Lonely,론니,Han Samin,https://youtu.be/5n4V3lGEyG4,Girl,Major,90705910
3277,2005-11-11,MISS A,Love Alone,,,https://youtu.be/dBR0oEUIoGI,Girl,Minor,6335566
3278,2005-05-11,TOUCH,Rockin' The Club,,,https://youtu.be/e4Y07ypHXSY,Boy,Major,301747
3279,2005-04-11,UNTOUCHABLE,You You,,,https://youtu.be/tKIXJXWUs3w,Boy,Major,190233
3280,2005-02-11,SISTAR19,Ma Boy,마 보이,,https://youtu.be/X6XXia5B2Wg,Girl,Major,105596143
3281,2011-04-29,AFTER SCHOOL,Let's Step Up,렛츠 스텝 업,,https://youtu.be/6utponLXbo4,Girl,Minor,4584293
3282,2011-04-28,AFTER SCHOOL,Shampoo,샴푸,,https://youtu.be/1OSmITtaX3o,Girl,Major,12157743
3283,2011-04-25,CNBLUE,Love Girl,러브 걸,,https://youtu.be/YmyCA91xJ5Y,Boy,Major,22354989
3284,2011-04-23,GIRLS' GENERATION,Mr.Taxi,미스터 택시,Hideaki Sunaga,https://youtu.be/fhseD2tRLUY,Girl,Japanese,159830448
3285,2011-04-21,GIRL'S DAY,If You Give Your Heart To Me,너의 마음을 내게 준다면,,https://youtu.be/lu2SNh__PdU,Girl,OST,1008841
3286,2011-04-20,B1A4,O.K,오케이,Joo Heesun,https://youtu.be/839DdUWbeLw,Boy,Major,8849730
3287,2011-04-18,APINK,I Don't Know,몰라요,ZANYBROS,https://youtu.be/zI6MvzIZ3CA,Girl,Major,8331680
3288,2011-04-18,F(X),Pinnochio (Danger),피노키오,,https://youtu.be/kKS12iGFyEA,Girl,Major,46707193
3289,2011-04-15,SUPER JUNIOR-K.R.Y,Fly,,,https://youtu.be/3E1UjzvsP-U,Boy,OST,1815233
3290,2011-04-13,DAL SHABET,Pink Rocket,핑크 로켓,,https://youtu.be/BmOW0xiTEzo,Girl,Major,258910
